Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Volatility;Active Addresses Count;Transaction Volume;Transactions Count
2022-07-30;0.0693;0.0713;0.0690;0.0691;57840000.0;6400000000.0;92425996095.11;95550.0;0.4;1859515;98660000.0;5092383
2022-07-31;0.0691;0.0709;0.0687;0.0689;47920000.0;6390000000.0;92425442040.68;95200.0;0.4;1712036;88850000.0;4956495
2022-08-01;0.0689;0.0715;0.0683;0.0699;59810000.0;6370000000.0;92425025010.83;96620.0;0.4;1823309;118000000.0;5179626
2022-08-02;0.0699;0.0705;0.0678;0.0683;73480000.0;6460000000.0;92423473587.5;94600.0;0.41;1982952;103000000.0;5735173
2022-08-03;0.0683;0.0693;0.0673;0.0678;50410000.0;6310000000.0;92421998431.95;93660.0;0.4;2125945;90320000.0;5984645
2022-08-04;0.0678;0.0696;0.0676;0.0689;51590000.0;6270000000.0;92420488857.05;95450.0;0.4;2161946;93520000.0;5761947
2022-08-05;0.0690;0.0701;0.0682;0.0699;44680000.0;6380000000.0;92419314918.11;96300.0;0.4;2215290;108000000.0;6311692
2022-08-06;0.0699;0.0706;0.0693;0.0695;30280000.0;6460000000.0;92417859903.57;95940.0;0.4;2075409;77240000.0;6039888
2022-08-07;0.0695;0.0704;0.0691;0.0696;27200000.0;6420000000.0;92417258924.5;95250.0;0.4;1830943;74050000.0;5297010
2022-08-08;0.0696;0.0712;0.0696;0.0701;36110000.0;6440000000.0;92416950237.64;96830.0;0.4;1835946;97710000.0;5663335
2022-08-09;0.0701;0.0710;0.0683;0.0684;46920000.0;6480000000.0;92415350305.85;94510.0;0.4;1939029;84750000.0;5678809
2022-08-10;0.0684;0.0706;0.0679;0.0704;47060000.0;6320000000.0;92413538782.09;97200.0;0.4;2106344;114000000.0;6026612
2022-08-11;0.0704;0.0712;0.0700;0.0704;48990000.0;6510000000.0;92411798738.65;97120.0;0.37;1876957;124000000.0;5491614
2022-08-12;0.0704;0.0708;0.0693;0.0705;41240000.0;6500000000.0;92409602284.09;97330.0;0.37;1931309;88390000.0;5283642
2022-08-13;0.0705;0.0713;0.0696;0.0700;45030000.0;6510000000.0;92408083709.47;96600.0;0.37;1756701;111000000.0;5030449
2022-08-14;0.0700;0.0724;0.0695;0.0704;66870000.00000001;6470000000.0;92407188615.07;97250.0;0.37;1706670;90160000.0;4672559
2022-08-15;0.0704;0.0712;0.0683;0.0689;60120000.0;6500000000.0;92406572576.96;95160.0;0.38;1783156;95250000.0;4832639
2022-08-16;0.0689;0.0706;0.0684;0.0697;53360000.0;6360000000.0;92404676991.28;96330.0;0.36;1851390;81240000.0;5248567
2022-08-17;0.0698;0.0710;0.0680;0.0683;62900000.0;6450000000.0;92403200141.36;94190.0;0.36;2017158;122000000.0;5414092
2022-08-18;0.0683;0.0687;0.0673;0.0674;52550000.0;6310000000.0;92401178197.84;93260.0;0.35;1986175;102000000.0;5341090
2022-08-19;0.0674;0.0674;0.0639;0.0641;92870000.0;6230000000.0;92399667679.15;88630.0;0.38;1718958;133000000.0;4944291
2022-08-20;0.0641;0.0659;0.0640;0.0658;51930000.0;5920000000.0;92398041301.36;90870.0;0.39;1690532;135000000.0;4522563
2022-08-21;0.0658;0.0664;0.0646;0.0659;48880000.0;6080000000.0;92397493124.35;91320.0;0.4;1661614;81680000.0;4402370
2022-08-22;0.0659;0.0663;0.0645;0.0656;53270000.0;6090000000.0;92397294850.2;90330.0;0.4;2097670;135000000.0;5547612
2022-08-23;0.0656;0.0668;0.0649;0.0663;74510000.0;6060000000.0;92395723040.33;91620.0;0.4;1898701;98040000.0;5093605
2022-08-24;0.0663;0.0664;0.0647;0.0648;56980000.0;6130000000.0;92394233477.63;89630.0;0.4;1815138;87880000.0;5053520
2022-08-25;0.0648;0.0658;0.0647;0.0655;39420000.0;5990000000.0;92392821504.07;90490.0;0.37;2037223;78410000.0;5473706
2022-08-26;0.0655;0.0656;0.0614;0.0616;86140000.0;6050000000.0;92391355123.25;85250.0;0.4;1950142;87280000.0;5267553
2022-08-27;0.0616;0.0630;0.0611;0.0629;47660000.0;5690000000.0;92389833611.69;86960.0;0.37;1845018;70150000.0;5018586
2022-08-28;0.0629;0.0632;0.0613;0.0614;29690000.0;5810000000.0;92388904042.55;85090.0;0.37;1680517;71220000.0;4584295
2022-08-29;0.0614;0.0635;0.0609;0.0634;46640000.0;5670000000.0;92388654795.54;87440.0;0.39;1906003;113000000.0;4979749
2022-08-30;0.0634;0.0670;0.0629;0.0647;114000000.0;5850000000.0;92387078770.52;89550.0;0.4;1900224;153000000.0;5151526
2022-08-31;0.0647;0.0657;0.0632;0.0634;57810000.0;5980000000.0;92385386214.38;87590.0;0.41;1932779;105000000.0;5219967
2022-09-01;0.0634;0.0641;0.0621;0.0633;47510000.0;5860000000.0;92383638893.43;87400.0;0.41;1884432;92630000.0;5248513
2022-09-02;0.0633;0.0636;0.0623;0.0626;38090000.0;5840000000.0;92381881287.11;86420.0;0.4;1942058;85150000.0;5228313
2022-09-03;0.0626;0.0632;0.0624;0.0631;23470000.0;5780000000.0;92380266123.08;87150.0;0.4;1846701;62990000.0;5045918
2022-09-04;0.0631;0.0637;0.0625;0.0635;29190000.0;5830000000.0;92379357382.77;87730.0;0.4;1631980;66319999.99999999;4418106
2022-09-05;0.0635;0.0637;0.0624;0.0629;41120000.0;5870000000.0;92379037266.82;87040.0;0.4;1749301;88120000.0;4744560
2022-09-06;0.0630;0.0641;0.0605;0.0607;69440000.0;5820000000.0;92377446491.57;84060.0;0.41;1925486;98410000.0;5289182
2022-09-07;0.0607;0.0619;0.0601;0.0618;51010000.0;5600000000.0;92374922714.8;85480.0;0.42;2154125;142000000.0;5351375
2022-09-08;0.0618;0.0619;0.0600;0.0613;69440000.0;5710000000.0;92373491386.22;84620.0;0.42;1935300;113000000.0;5100021
2022-09-09;0.0613;0.0637;0.0612;0.0634;66620000.00000001;5660000000.0;92372082662.2;87610.0;0.43;1873093;128000000.0;4934899
2022-09-10;0.0635;0.0648;0.0630;0.0648;57200000.0;5860000000.0;92370742717.76;89370.0;0.42;1656973;81740000.0;4382019
2022-09-11;0.0648;0.0650;0.0635;0.0642;47770000.0;5980000000.0;92370674890.71;88540.0;0.43;1543636;72050000.0;4170233
2022-09-12;0.0642;0.0648;0.0631;0.0639;68140000.0;5930000000.0;92370658148.37;88220.0;0.42;1768765;114000000.0;4723322
2022-09-13;0.0639;0.0640;0.0607;0.0607;64170000.0;5900000000.0;92369090508.41;83900.0;0.44;1759008;119000000.0;4506481
2022-09-14;0.0607;0.0618;0.0606;0.0616;43070000.0;5600000000.0;92367620374.69;85160.0;0.45;1412905;90080000.0;3978932
2022-09-15;0.0616;0.0620;0.0606;0.0613;53520000.0;5690000000.0;92366311947.72;84550.0;0.45;1441026;104000000.0;4074974
2022-09-16;0.0613;0.0616;0.0606;0.0613;44790000.0;5670000000.0;92364838018.69;84680.0;0.45;1535164;86110000.0;4352116
2022-09-17;0.0613;0.0624;0.0613;0.0623;28250000.0;5660000000.0;92362816707;86070.0;0.45;1258704;75210000.0;3658415
2022-09-18;0.0623;0.0626;0.0608;0.0608;37340000.0;5750000000.0;92362251184.98;84120.0;0.45;1646303;74220000.0;4550733
2022-09-19;0.0608;0.0612;0.0593;0.0603;57230000.0;5620000000.0;92361940869.59;83390.0;0.43;1866307;126000000.0;5319125
2022-09-20;0.0603;0.0607;0.0594;0.0598;41630000.0;5570000000.0;92360247632.27;82530.0;0.41;2205571;92080000.0;5693342
2022-09-21;0.0598;0.0619;0.0587;0.0590;64540000.00000001;5520000000.0;92358647755.28;81770.0;0.41;2205149;113000000.0;5826516
2022-09-22;0.0591;0.0605;0.0587;0.0602;45240000.0;5460000000.0;92357115369.12;83260.0;0.42;2155578;99610000.0;5637922
2022-09-23;0.0602;0.0612;0.0592;0.0604;50980000.0;5560000000.0;92355737961.69;83590.0;0.42;2354699;129000000.0;6066982
2022-09-24;0.0604;0.0609;0.0596;0.0599;34020000.0;5580000000.0;92354196549.72;82610.0;0.41;2372701;87340000.0;5772058
2022-09-25;0.0599;0.0603;0.0594;0.0597;25810000.0;5530000000.0;92353494914.76;82480.0;0.41;2329496;57570000.0;5750883
2022-09-26;0.0597;0.0599;0.0590;0.0596;45880000.0;5510000000.0;92353275160.94;82250.0;0.36;2665883;84370000.0;6486669
2022-09-27;0.0596;0.0609;0.0590;0.0594;49270000.0;5500000000.0;92351501151.12;82110.0;0.35;3315683;98860000.0;7122923
2022-09-28;0.0594;0.0599;0.0584;0.0595;45060000.0;5490000000.0;92347331285.52;82470.0;0.35;2698864;124000000.0;6065993
2022-09-29;0.0595;0.0620;0.0593;0.0610;58830000.0;5500000000.0;92345222418.76;84250.0;0.36;1878367;105000000.0;5598139
2022-09-30;0.0610;0.0623;0.0602;0.0610;61320000.0;5630000000.0;92343635497.25;84300.0;0.33;1985951;119000000.0;5838584
2022-10-01;0.0610;0.0615;0.0601;0.0605;30910000.0;5630000000.0;92341833046.24;83580.0;0.32;1733231;82610000.0;4943606
2022-10-02;0.0605;0.0620;0.0604;0.0609;45340000.0;5590000000.0;92341079146.17;84050.0;0.33;2224583;96160000.0;5483725
2022-10-03;0.0609;0.0615;0.0607;0.0614;33610000.0;5630000000.0;92340729146.91;84860.0;0.32;1621584;71950000.0;5014247
2022-10-04;0.0614;0.0625;0.0611;0.0624;37190000.0;5670000000.0;92339550519.34;86140.0;0.33;1679614;84020000.0;5211412
2022-10-05;0.0624;0.0628;0.0619;0.0625;33650000.0;5760000000.0;92337475892.64;86230.0;0.33;1905830;88250000.0;5624699
2022-10-06;0.0625;0.0632;0.0619;0.0628;47060000.0;5770000000.0;92336123868.09;86760.0;0.33;1950621;88030000.0;5657277
2022-10-07;0.0628;0.0633;0.0620;0.0625;36730000.0;5800000000.0;92334542667.66;86390.0;0.3;1787517;107000000.0;5475164
2022-10-08;0.0625;0.0628;0.0618;0.0621;25510000.0;5770000000.0;92332898955.29;85790.0;0.3;1767367;90820000.0;5427021
2022-10-09;0.0621;0.0628;0.0619;0.0624;19000000.0;5730000000.0;92331414035.64;86240.0;0.3;1740065;61020000.0;5192522
2022-10-10;0.0624;0.0653;0.0623;0.0627;94060000.0;5760000000.0;92330377361.03;86860.0;0.28;1762564;116000000.0;5677784
2022-10-11;0.0627;0.0627;0.0612;0.0616;42910000.0;5790000000.0;92327649613.58;85070.0;0.26;1850861;109000000.0;5711789
2022-10-12;0.0617;0.0645;0.0612;0.0617;72370000.0;5690000000.0;92324916170.64;85310.0;0.26;1890744;111000000.0;5749944
2022-10-13;0.0617;0.0623;0.0593;0.0610;63690000.0;5700000000.0;92322338344.66;84230.0;0.26;2345171;111000000.0;6263799
2022-10-14;0.0610;0.0655;0.0607;0.0639;105000000.0;5630000000.0;92318945986.74;88360.0;0.25;2533077;110000000.0;6628832
2022-10-15;0.0639;0.0651;0.0617;0.0617;61640000.0;5900000000.0;92315855557.81;85480.0;0.28;2139320;79310000.0;6081419
2022-10-16;0.0617;0.0621;0.0612;0.0619;28820000.0;5700000000.0;92313417346.74;85420.0;0.28;2072902;56560000.0;5943450
2022-10-17;0.0619;0.0631;0.0617;0.0626;41830000.0;5710000000.0;92311508960.77;86600.0;0.29;2179361;77910000.0;6331431
2022-10-18;0.0627;0.0630;0.0617;0.0622;42090000.0;5780000000.0;92308234347.42;85910.0;0.28;2250595;90330000.0;6499800
2022-10-19;0.0622;0.0632;0.0617;0.0617;52940000.0;5740000000.0;92304747802.29;85360.0;0.27;2337417;98790000.0;6450235
2022-10-20;0.0617;0.0627;0.0615;0.0622;31950000.0;5700000000.0;92301585096.76;85890.0;0.27;2327704;84130000.0;6341048
2022-10-21;0.0621;0.0629;0.0607;0.0617;39960000.0;5740000000.0;92298292456.75;85230.0;0.27;2336361;118000000.0;6833768
2022-10-22;0.0617;0.0620;0.0612;0.0616;20210000.0;5690000000.0;92293719221.68;85190.0;0.27;2092241;67330000.0;5937568
2022-10-23;0.0616;0.0620;0.0611;0.0619;25400000.0;5680000000.0;92291261543.71;85510.0;0.26;2038726;62640000.0;5888675
2022-10-24;0.0619;0.0620;0.0612;0.0613;27900000.0;5710000000.0;92289015698.6;84780.0;0.26;2278342;77220000.0;6706663
2022-10-25;0.0613;0.0630;0.0611;0.0624;36910000.0;5660000000.0;92285152772.65;86220.0;0.26;2263139;86410000.0;6485015
2022-10-26;0.0624;0.0638;0.0623;0.0634;43130000.0;5760000000.0;92281390443.82;87660.0;0.27;2022943;101000000.0;6113492
2022-10-27;0.0634;0.0642;0.0627;0.0630;42620000.0;5850000000.0;92277227002;87060.0;0.27;2538792;97850000.0;6280184
2022-10-28;0.0629;0.0638;0.0626;0.0636;34370000.0;5810000000.0;92273137561.42;87850.0;0.27;2582730;79180000.0;6863440
2022-10-29;0.0636;0.0645;0.0635;0.0643;42770000.0;5860000000.0;92269117960.02;88300.0;0.27;2594562;78880000.0;6617265
2022-10-30;0.0643;0.0648;0.0629;0.0631;34400000.0;5930000000.0;92265970965.25;87200.0;0.27;2647743;95150000.0;6438669
2022-10-31;0.0631;0.0634;0.0623;0.0632;43400000.0;5820000000.0;92263372733.41;87470.0;0.27;2694437;212000000.0;6892172
2022-11-01;0.0632;0.0634;0.0625;0.0628;30530000.0;5830000000.0;92258749482.67;86820.0;0.27;2758559;94420000.0;7013151
2022-11-02;0.0628;0.0631;0.0614;0.0616;42060000.0;5790000000.0;92254241274.53;85010.0;0.28;2793181;86200000.0;6895835
2022-11-03;0.0616;0.0625;0.0614;0.0617;40010000.0;5680000000.0;92250076099.63;85230.0;0.28;2853519;108000000.0;7125441
2022-11-04;0.0617;0.0638;0.0615;0.0638;41840000.0;5690000000.0;92245902774.94;88060.0;0.29;2571651;104000000.0;6452673
2022-11-05;0.0638;0.0648;0.0632;0.0636;40790000.0;5890000000.0;92242128716.51;87880.0;0.3;1922766;87870000.0;5708621
2022-11-06;0.0636;0.0654;0.0625;0.0627;45810000.0;5870000000.0;92238952825.93;86770.0;0.3;1832555;83540000.0;5540820
2022-11-07;0.0627;0.0630;0.0618;0.0623;36190000.0;5780000000.0;92235866173.53;85990.0;0.3;1903114;121000000.0;6022690
2022-11-08;0.0623;0.0632;0.0563;0.0587;121000000.0;5740000000.0;92231141027.94;81160.0;0.3;2008451;190000000.0;6187041
2022-11-09;0.0588;0.0655;0.0528;0.0533;262000000.0;5420000000.0;92226172421.97;73540.0;0.38;2245265;214000000.0;6480600
2022-11-10;0.0533;0.0626;0.0523;0.0577;275000000.0;4920000000.0;92220786061.75;79650.0;0.48;2116260;275000000.0;6402486
2022-11-11;0.0577;0.0581;0.0540;0.0559;93050000.0;5320000000.0;92215521897.98;76830.0;0.49;2017292;123000000.0;6118020
2022-11-12;0.0559;0.0560;0.0528;0.0549;57750000.0;5160000000.0;92211108068.46;75800.0;0.47;1894940;135000000.0;5446835
2022-11-13;0.0549;0.0562;0.0503;0.0508;101000000.0;5070000000.0;92208253610.58;70060.0;0.53;1905342;104000000.0;5565093
2022-11-14;0.0508;0.0528;0.0451;0.0501;190000000.0;4680000000.0;92206017385.34;69180.0;0.5;2139817;157000000.0;6429848
2022-11-15;0.0501;0.0518;0.0492;0.0507;66769999.99999999;4620000000.0;92202089810.84;68930.0;0.49;2283300;98310000.0;6766207
2022-11-16;0.0507;0.0517;0.0494;0.0501;54950000.0;4670000000.0;92197364976.92;68130.0;0.49;2383849;86910000.0;6965292
2022-11-17;0.0501;0.0504;0.0488;0.0500;45990000.0;4620000000.0;92191686637;69050.0;0.48;2334840;69350000.0;7198262
2022-11-18;0.0500;0.0510;0.0500;0.0506;36060000.0;4610000000.0;92185276994.66;69820.0;0.49;2053662;68020000.0;6163736
2022-11-19;0.0506;0.0526;0.0504;0.0521;43790000.0;4670000000.0;92181050348.2;72000.0;0.5;2219690;107000000.0;6559610
2022-11-20;0.0521;0.0524;0.0497;0.0500;34000000.0;4800000000.0;92177273607.72;69010.0;0.51;2150336;205000000.0;6159888
2022-11-21;0.0500;0.0516;0.0491;0.0515;63250000.0;4610000000.0;92173834802.62;70910.0;0.52;2091045;80420000.0;6626096
2022-11-22;0.0515;0.0525;0.0489;0.0507;88350000.0;4740000000.0;92169805112.05;69900.0;0.53;2415454;83150000.0;6675074
2022-11-23;0.0507;0.0518;0.0501;0.0518;47940000.0;4670000000.0;92166209041.48;71410.0;0.54;2294481;78590000.0;6238152
2022-11-24;0.0518;0.0538;0.0514;0.0528;67670000.0;4770000000.0;92162612924.1;73010.0;0.55;2251877;82070000.0;6457675
2022-11-25;0.0528;0.0534;0.0520;0.0529;47730000.0;4870000000.0;92158713469.25;73190.0;0.54;2152757;64650000.00000001;5981203
2022-11-26;0.0529;0.0536;0.0524;0.0528;28370000.0;4880000000.0;92155349391.07;72930.0;0.53;2067014;51780000.0;5830146
2022-11-27;0.0528;0.0542;0.0527;0.0532;32990000.000000004;4860000000.0;92153361472.47;73540.0;0.54;2201872;56900000.0;6393626
2022-11-28;0.0533;0.0540;0.0519;0.0530;51560000.0;4910000000.0;92151690511.9;73260.0;0.53;2178121;102000000.0;7066137
2022-11-29;0.0530;0.0545;0.0527;0.0532;44290000.0;4880000000.0;92148307640.59;73700.0;0.53;2125479;71540000.0;7025971
2022-11-30;0.0533;0.0548;0.0532;0.0546;39690000.0;4910000000.0;92143937831.1;75530.0;0.53;2273235;68770000.0;7936114
2022-12-01;0.0546;0.0551;0.0540;0.0542;33009999.999999996;5030000000.0;92139047413.36;74770.0;0.54;2195615;60950000.0;7511825
2022-12-02;0.0542;0.0545;0.0538;0.0544;31030000.0;4990000000.0;92133087142.34;74910.0;0.54;2185651;61220000.0;7572994
2022-12-03;0.0544;0.0546;0.0535;0.0536;25170000.0;5020000000.0;92128918717.33;74060.0;0.54;1888986;42030000.0;6771501
2022-12-04;0.0536;0.0541;0.0529;0.0531;30630000.0;4940000000.0;92126498644.42;73430.0;0.54;1864232;53090000.0;7183560
2022-12-05;0.0531;0.0537;0.0530;0.0533;39060000.0;4890000000.0;92122033179.35;73640.0;0.52;2166146;76310000.0;8194416
2022-12-06;0.0533;0.0537;0.0526;0.0536;35200000.0;4910000000.0;92113373876.65;74130.0;0.52;2823088;53630000.0;8377276
2022-12-07;0.0536;0.0537;0.0524;0.0531;35440000.0;4940000000.0;92107320663.44;73420.0;0.52;2417042;66010000.00000001;7459461
2022-12-08;0.0531;0.0547;0.0530;0.0545;28350000.0;4890000000.0;92102401933.19;75160.0;0.53;2861269;46470000.0;8206879
2022-12-09;0.0545;0.0551;0.0543;0.0546;27740000.0;5020000000.0;92095349330.97;75530.0;0.51;3253633;55170000.0;8619289
2022-12-10;0.0546;0.0559;0.0546;0.0548;26040000.0;5030000000.0;92089225388.94;75730.0;0.41;4351099;36530000.0;10772104
2022-12-11;0.0548;0.0550;0.0537;0.0540;18010000.0;5050000000.0;92071169740.49;74480.0;0.41;2590233;39740000.0;7409023
2022-12-12;0.0540;0.0540;0.0520;0.0535;49160000.0;4970000000.0;92066747302.41;73930.0;0.4;2752085;68980000.0;8223740
2022-12-13;0.0535;0.0545;0.0525;0.0545;47250000.0;4930000000.0;92058354773.67;74070.0;0.4;2340449;91320000.0;6770478
2022-12-14;0.0545;0.0576;0.0544;0.0556;55370000.0;5020000000.0;92051449042.96;76830.0;0.31;2696705;83930000.0;7345184
2022-12-15;0.0556;0.0561;0.0551;0.0558;34210000.0;5120000000.0;92044276964.18;77070.0;0.3;2100622;68180000.0;6317758
2022-12-16;0.0558;0.0562;0.0526;0.0529;46280000.0;5130000000.0;92037311585.27;73080.0;0.31;1323390;71630000.0;4654604
2022-12-17;0.0529;0.0550;0.0519;0.0549;41880000.0;4870000000.0;92031499668.37;75780.0;0.35;1157947;78230000.0;4509383
2022-12-18;0.0549;0.0552;0.0532;0.0538;33720000.0;5050000000.0;92026731312.61;74350.0;0.37;1352551;53090000.0;5312627
2022-12-19;0.0538;0.0543;0.0531;0.0536;31760000.0;4950000000.0;92023906549.84;74170.0;0.37;1614700;57060000.0;7623439
2022-12-20;0.0536;0.0553;0.0535;0.0550;29440000.0;4930000000.0;92018249496.11;76020.0;0.36;1701515;85280000.0;7438634
2022-12-21;0.0550;0.0555;0.0546;0.0549;23820000.0;5060000000.0;92012458556.76;75770.0;0.34;1619325;52060000.0;6540436
2022-12-22;0.0549;0.0559;0.0546;0.0555;28890000.0;5050000000.0;92007148675.67;76760.0;0.33;1588647;76390000.0;7463236
2022-12-23;0.0555;0.0557;0.0541;0.0542;29370000.0;5110000000.0;92001837262.11;74880.0;0.33;1611854;62420000.0;7304385
2022-12-24;0.0542;0.0548;0.0540;0.0547;18230000.0;4990000000.0;91996861885.91;75640.0;0.33;1544514;48210000.0;6857641
2022-12-25;0.0547;0.0549;0.0542;0.0548;18810000.0;5040000000.0;91993654795.11;75750.0;0.32;1487652;37370000.0;6709090
2022-12-26;0.0548;0.0550;0.0542;0.0546;20110000.0;5040000000.0;91991253671.07;75370.0;0.32;1653035;57390000.0;6777876
2022-12-27;0.0546;0.0547;0.0536;0.0541;27620000.0;5030000000.0;91986685939.86;74740.0;;1611975;61400000.0;7243506
2022-12-28;0.0541;0.0547;0.0532;0.0541;31520000.0;4980000000.0;91982012175.56;74720.0;0.32;1795244;54470000.0;7426061
2022-12-29;0.0541;0.0545;0.0532;0.0540;28880000.0;4980000000.0;91977063596.7;74620.0;;1774292;51430000.0;7568538
2022-12-30;0.0540;0.0545;0.0535;0.0544;29270000.0;4970000000.0;91972063135.73;75120.0;;1628507;66150000.00000001;7576862
2022-12-31;0.0544;0.0552;0.0543;0.0545;23360000.0;5000000000.0;91966877427.65;75260.0;0.31;1630913;44540000.0;7039585
2023-01-01;0.0545;0.0550;0.0544;0.0548;16309999.999999998;5010000000.0;91963345086.88;75730.0;;1508715;37720000.0;6614322
2023-01-02;0.0548;0.0555;0.0544;0.0551;25290000.0;5040000000.0;91960656274.79;76200.0;0.31;1545756;53160000.0;7000984
2023-01-03;0.0551;0.0555;0.0547;0.0548;23600000.0;5070000000.0;91956281061.43;75690.0;0;1664738;81000000.0;7165100
2023-01-04;0.0548;0.0557;0.0543;0.0548;34140000.0;5040000000.0;91951390453.71;75650.0;0;1685909;92410000.0;7321441
2023-01-05;0.0548;0.0550;0.0534;0.0537;32430000.0;5030000000.0;91946338832.88;74030.0;0;1795773;102000000.0;7573512
2023-01-06;0.0537;0.0539;0.0497;0.0525;171000000.0;4940000000.0;91940910641.69;72530.0;0;1745261;253000000.0;6929192
2023-01-07;0.0525;0.0529;0.0514;0.0520;41310000.0;4830000000.0;91935700071.3;71770.0;0;1667692;66269999.99999999;7381748
2023-01-08;0.0520;0.0544;0.0512;0.0544;41080000.0;4780000000.0;91931894881.58;74320.0;0;1588315;69330000.0;6876956
2023-01-09;0.0544;0.0569;0.0537;0.0546;73440000.0;5000000000.0;91928105525.76;75450.0;0;1807809;112000000.0;8238260
2023-01-10;0.0546;0.0550;0.0539;0.0549;37880000.0;5020000000.0;91920614628.26;75670.0;0;1764686;68140000.0;7820618
2023-01-11;0.0549;0.0566;0.0546;0.0565;44510000.0;5040000000.0;91914038124.55;76550.0;0;1614748;98240000.0;6971672
2023-01-12;0.0565;0.0574;0.0557;0.0571;49800000.0;5190000000.0;91908121238.23;76950.0;0;1696248;95620000.0;7380886
2023-01-13;0.0571;0.0607;0.0569;0.0601;54160000.0;5250000000.0;91901865515.93;81890.0;0;1902414;186000000.0;7413133
2023-01-14;0.0601;0.0657;0.0600;0.0618;118000000.0;5520000000.0;91895297123.88;85500.0;0;1607885;216000000.0;6248913
2023-01-15;0.0618;0.0629;0.0607;0.0623;46600000.0;5680000000.0;91889206937.86;86260.0;0;1464295;67040000.00000001;6217657
2023-01-16;0.0623;0.0633;0.0612;0.0624;49610000.0;5730000000.0;91883939784.52;86220.0;0;1950935;80130000.0;9070342
2023-01-17;0.0624;0.0627;0.0613;0.0617;38740000.0;5730000000.0;91875726402.32;85400.0;0;1836225;193000000.0;7876280
2023-01-18;0.0617;0.0624;0.0588;0.0589;52990000.0;5670000000.0;91868407521.72;81630.0;0;1748098;261000000.0;7674725
2023-01-19;0.0589;0.0603;0.0588;0.0601;26900000.0;5410000000.0;91862222730.98;83020.0;0;1866845;362000000.0;7852604
2023-01-20;0.0601;0.0629;0.0599;0.0627;35560000.0;5520000000.0;91856989385.52;86730.0;0;2030281;308000000.0;7723667
2023-01-21;0.0627;0.0636;0.0617;0.0617;54170000.0;5760000000.0;91852204172.08;85410.0;0;2001079;201000000.0;6773056
2023-01-22;0.0617;0.0627;0.0607;0.0617;39330000.0;5670000000.0;91849480313.62;85220.0;0;1901581;139000000.0;6494395
2023-01-23;0.0617;0.0633;0.0611;0.0627;43600000.0;5670000000.0;91847554725.16;86770.0;0;2107674;482000000.0;7386964
2023-01-24;0.0627;0.0636;0.0598;0.0602;45020000.0;5760000000.0;91843697709.03;83010.0;0;2114218;86650000.0;7166698
2023-01-25;0.0602;0.0628;0.0592;0.0618;38670000.0;5530000000.0;91839986319.47;85420.0;0;2089048;171000000.0;6998616
